event_date,entry_date,exit_date,entry_price,exit_price,gross_return,transaction_cost,net_return,equity
2011-09-22,2011-09-23,2011-09-30,4873.75,4943.25,0.014260066683765116,0.001,0.013260066683765115,1.0286893688350762
2011-11-21,2011-11-22,2011-11-30,4794.85009765625,4832.0498046875,0.007758262776438762,0.001,0.006758262776438762,1.0356415219049928
2011-11-23,2011-11-25,2011-12-02,4731.2998046875,5050.14990234375,0.06739164940263387,0.001,0.06639164940263387,1.1043994707341191
2011-12-08,2011-12-09,2011-12-16,4870.75,4651.60009765625,-0.04499305083277727,0.001,-0.04599305083277727,1.0536047697369524
2011-12-12,2011-12-13,2011-12-20,4733.60009765625,4544.2001953125,-0.04001180886351763,0.001,-0.04101180886351763,1.01039453230281
2012-01-30,2012-01-31,2012-02-07,5125.25,5335.14990234375,0.040954080746061106,0.001,0.039954080746061105,1.0507639170318153
2012-02-27,2012-02-28,2012-03-06,5310.5,5222.39990234375,-0.016589793363383842,0.001,-0.017589793363383843,1.0322811968575258
2012-03-22,2012-03-23,2012-03-30,5255.64990234375,5295.5498046875,0.00759181130500286,0.001,0.00659181130500286,1.0390857997209133
2012-05-08,2012-05-09,2012-05-16,4967.89990234375,4858.25,-0.022071681092451056,0.001,-0.023071681092451057,1.015112343522058
2013-05-23,2013-05-24,2013-05-31,6010.7001953125,5985.9501953125,-0.00411765671149289,0.001,-0.00511765671149289,1.009917347024313
2013-05-31,2013-06-03,2013-06-10,5997.35009765625,5878.0,-0.019900471993938074,0.001,-0.020900471993938075,0.9888095977966391
2013-06-20,2013-06-21,2013-06-28,5639.89990234375,5842.2001953125,0.03586948287587166,0.001,0.03486948287587166,1.0232888771345068
2013-08-06,2013-08-07,2013-08-16,5549.2998046875,5507.85009765625,-0.007469358025356199,0.001,-0.0084693580253562,1.0146222772706899
2013-08-16,2013-08-19,2013-08-26,5497.5498046875,5476.5,-0.0038289429719312595,0.001,-0.0048289429719312596,1.0097227241556987
2013-08-27,2013-08-28,2013-09-04,5233.4501953125,5448.10009765625,0.04101498902884515,0.001,0.04001498902884515,1.0501267678849648
2013-09-03,2013-09-04,2013-09-12,5358.64990234375,5850.7001953125,0.09182355666742459,0.001,0.09082355666742459,1.1455030158959443
2013-09-23,2013-09-24,2013-10-01,5855.0,5780.0498046875,-0.012801058123398823,0.001,-0.013801058123398824,1.1296938621930357
2013-11-21,2013-11-22,2013-11-29,6027.35009765625,6176.10009765625,0.024679170380005333,0.001,0.023679170380005332,1.1564440756331507
2014-01-27,2014-01-28,2014-02-04,6131.85009765625,6000.89990234375,-0.02135573982190997,0.001,-0.02235573982190997,1.1305909127597067
2014-07-08,2014-07-09,2014-07-16,7637.9501953125,7624.39990234375,-0.0017740745386197743,0.001,-0.0027740745386197743,1.127454569295025
2015-01-06,2015-01-07,2015-01-14,8118.64990234375,8277.5498046875,0.019572207726050284,0.001,0.018572207726050283,1.1483938897576569
2015-03-09,2015-03-10,2015-03-17,8769.75,8723.2998046875,-0.005296638480287386,0.001,-0.006296638480287386,1.141162868600882
2015-03-26,2015-03-27,2015-04-07,8396.0,8660.2998046875,0.03147925258307538,0.001,0.030479252583075378,1.1759446599113952
2015-05-06,2015-05-07,2015-05-14,8077.0,8224.2001953125,0.018224612518571215,0.001,0.017224612518571214,1.1961998510216518
2015-05-12,2015-05-13,2015-05-20,8181.5498046875,8423.25,0.02954210401237445,0.001,0.028542104012374447,1.2303419115890988
2015-06-02,2015-06-03,2015-06-10,8232.4501953125,8124.4501953125,-0.013118816079992102,0.001,-0.014118816079992103,1.2129709404238664
2015-08-24,2015-08-25,2015-09-01,7895.39990234375,7785.85009765625,-0.013875143253349376,0.001,-0.014875143253349377,1.1949278239229115
2015-09-01,2015-09-02,2015-09-09,7856.64990234375,7818.60009765625,-0.004843006263541061,0.001,-0.005843006263541061,1.1879458531632505
2015-09-04,2015-09-07,2015-09-14,7685.85009765625,7872.25,0.024252346841970196,0.001,0.023252346841970195,1.2155683821704826
2015-09-22,2015-09-23,2015-10-01,7737.35009765625,7950.89990234375,0.02759986325966901,0.001,0.02659986325966901,1.2479023349189946
2016-01-07,2016-01-08,2016-01-15,7611.64990234375,7437.7998046875,-0.022840001824403267,0.001,-0.023840001824403267,1.2181523409778487
2016-02-11,2016-02-12,2016-02-19,7023.64990234375,7210.75,0.026638585387608105,0.001,0.025638585387608104,1.249384043787124
2016-04-05,2016-04-06,2016-04-13,7636.0498046875,7850.4501953125,0.02807739552633448,0.001,0.02707739552633448,1.2832141097050394
2016-06-24,2016-06-27,2016-07-04,8039.35009765625,8370.7001953125,0.0412160303545992,0.001,0.0402160303545992,1.3348198872923873
2016-11-11,2016-11-15,2016-11-22,8284.849609375,8002.2998046875,-0.034104397546066645,0.001,-0.035104397546066646,1.2879618393164796
2016-11-15,2016-11-16,2016-11-23,8205.650390625,8033.2998046875,-0.02100389094500188,0.001,-0.02200389094500188,1.2596216674628358
2018-02-02,2018-02-05,2018-02-12,10604.2998046875,10539.75,-0.006087135018473022,0.001,-0.007087135018473022,1.2506945586333325
2018-10-04,2018-10-05,2018-10-12,10514.099609375,10472.5,-0.003956554619085728,0.001,-0.004956554619085728,1.2444954227416731
2018-10-05,2018-10-08,2018-10-15,10310.150390625,10512.5,0.019626251966120334,0.001,0.018626251966120333,1.2676757080563428
2018-10-11,2018-10-12,2018-10-22,10331.5498046875,10245.25,-0.00835303573219437,0.001,-0.00935303573219437,1.255819091862057
2019-07-08,2019-07-09,2019-07-16,11531.599609375,11662.599609375,0.011360089184287991,0.001,0.01036008918428799,1.2688294896530794
2019-09-03,2019-09-04,2019-09-12,10790.400390625,10982.7998046875,0.017830609346958237,0.001,0.016830609346958236,1.290184663121331
2020-02-03,2020-02-04,2020-02-11,11786.25,12107.900390625,0.027290307826916882,0.001,0.02629030782691688,1.3241040150683576
2020-02-24,2020-02-25,2020-03-03,11877.5,11303.2998046875,-0.04834352307408962,0.001,-0.049343523074089624,1.2587680580483374
2020-02-28,2020-03-02,2020-03-09,11387.349609375,10451.4501953125,-0.08218764209118434,0.001,-0.08318764209118434,1.154054111359597
2020-03-06,2020-03-09,2020-03-17,10742.0498046875,8967.0498046875,-0.16523848169326538,0.001,-0.16623848169326538,0.962205908095307
2020-03-09,2020-03-11,2020-03-18,10334.2998046875,8468.7998046875,-0.1805153745543393,0.001,-0.1815153745543393,0.7875507422889892
2020-03-12,2020-03-13,2020-03-20,9107.599609375,8745.4501953125,-0.03976343159505147,0.001,-0.04076343159505147,0.75544747147806
2020-03-16,2020-03-17,2020-03-24,9285.400390625,7801.0498046875,-0.15985854389609022,0.001,-0.16085854389609022,0.6339272912261161
2020-03-17,2020-03-18,2020-03-25,9088.4501953125,8317.849609375,-0.08478899805546036,0.001,-0.08578899805546036,0.5795433040718156
2020-03-18,2020-03-19,2020-03-26,8063.2998046875,8641.4501953125,0.0717014627546031,0.001,0.0707014627546031,0.6205178633993288
2020-03-19,2020-03-20,2020-03-27,8284.4501953125,8660.25,0.04536206939841758,0.001,0.04436206939841758,0.6480453199184076
2020-03-23,2020-03-24,2020-03-31,7848.2998046875,8597.75,0.09549204464193384,0.001,0.09449204464193384,0.7092804472181342
2020-03-30,2020-03-31,2020-04-09,8529.349609375,9111.900390625,0.06829955482299521,0.001,0.06729955482299521,0.7570147055605697
2020-04-01,2020-04-03,2020-04-15,8356.5498046875,8925.2998046875,0.06806038536154801,0.001,0.06706038536154801,0.8077804034398204
2020-04-03,2020-04-07,2020-04-16,8446.2998046875,8992.7998046875,0.0647028891511412,0.001,0.0637028891511412,0.8592383489386115
2020-04-21,2020-04-22,2020-04-29,9026.75,9553.349609375,0.05833767517378896,0.001,0.05733767517378896,0.9085050782869163
2020-05-04,2020-05-05,2020-05-12,9429.400390625,9196.5498046875,-0.02469410315517062,0.001,-0.025694103155170622,0.8851618550884159
2020-05-14,2020-05-15,2020-05-22,9182.400390625,9039.25,-0.01558964808059915,0.001,-0.01658964808059915,0.8704773314181288
2020-05-18,2020-05-19,2020-05-27,8961.7001953125,9314.9501953125,0.03941774354209815,0.001,0.03841774354209815,0.9039191062957603
2020-06-11,2020-06-12,2020-06-19,9544.9501953125,10244.400390625,0.07327960659826149,0.001,0.07227960659826149,0.9692540236954699
2020-08-31,2020-09-01,2020-09-08,11464.2998046875,11317.349609375,-0.012818069818133604,0.001,-0.013818069818133605,0.955860803924539
2020-09-21,2020-09-22,2020-09-29,11301.75,11222.400390625,-0.0070210020019023656,0.001,-0.008021002001902366,0.9481938425027202
2020-09-24,2020-09-25,2020-10-05,10910.400390625,11503.349609375,0.05434715478081853,0.001,0.05334715478081853,0.9987772861809318
2020-10-15,2020-10-16,2020-10-23,11727.400390625,11930.349609375,0.01730555894657093,0.001,0.01630555894657093,1.015062908095251
2020-12-21,2020-12-22,2020-12-30,13373.650390625,13981.9501953125,0.04548494890474486,0.001,0.04448494890474486,1.0602179296969698
2021-02-22,2021-02-23,2021-03-02,14782.25,14919.099609375,0.009257698210691778,0.001,0.008257698210691777,1.068972889397972
2021-02-26,2021-03-01,2021-03-08,14702.5,14956.2001953125,0.017255582065125008,0.001,0.016255582065125007,1.0863496659269747
2021-04-12,2021-04-13,2021-04-22,14364.900390625,14406.150390625,0.002871582738361411,0.001,0.0018715827383614112,1.0883828592095484
2021-11-26,2021-11-29,2021-12-06,17055.80078125,16912.25,-0.008416537170615301,0.001,-0.009416537170615302,1.078134061559941
2021-12-20,2021-12-21,2021-12-28,16773.150390625,17233.25,0.027430721042849715,0.001,0.026430721042849714,1.1066299221878266
2022-01-24,2022-01-25,2022-02-02,17001.55078125,17780.0,0.04578695371768715,0.001,0.04478695371768715,1.1561925052954607
2022-02-14,2022-02-15,2022-02-22,16933.25,17092.19921875,0.009386811081747437,0.001,0.008386811081747436,1.1658892734115058
2022-02-24,2022-02-25,2022-03-07,16515.650390625,15863.150390625,-0.03950798088886576,0.001,-0.04050798088886576,1.118661453005619
2022-03-07,2022-03-08,2022-03-15,15747.75,16663.0,0.05811941388452313,0.001,0.05711941388452313,1.182558739536509
2022-05-04,2022-05-05,2022-05-12,16854.75,15808.0,-0.06210415461516783,0.001,-0.06310415461516783,1.107934369995279
2022-05-12,2022-05-13,2022-05-20,15977.0,16266.150390625,0.01809791516711523,0.001,0.01709791516711523,1.1268777378641894
2022-05-19,2022-05-20,2022-05-27,16043.7998046875,16352.4501953125,0.019237985663148383,0.001,0.01823798566314838,1.1474297178914776
2022-06-13,2022-06-14,2022-06-21,15674.25,15638.7998046875,-0.0022616836730624534,0.001,-0.0032616836730624535,1.1436871651146443
2022-06-16,2022-06-17,2022-06-24,15272.650390625,15699.25,0.02793225789001652,0.001,0.02693225789001652,1.1744892427910136
2024-01-17,2024-01-18,2024-01-29,21414.19921875,21737.599609375,0.01510214728654602,0.001,0.014102147286546018,1.1910520630793162
2024-06-04,2024-06-05,2024-06-12,22128.349609375,23322.94921875,0.0539850296322546,0.001,0.0529850296322546,1.2541599919351316
2024-08-05,2024-08-06,2024-08-13,24189.849609375,24139.0,-0.0021021052299263765,0.001,-0.0031021052299263765,1.2502694556649852
2024-10-03,2024-10-04,2024-10-11,25181.900390625,24964.25,-0.008643128089968477,0.001,-0.009643128089968478,1.2382129471570325
2025-04-07,2025-04-08,2025-04-17,22446.75,23851.650390625,0.06258814263200696,0.001,0.06158814263200696,1.3144721827553376
2026-03-13,2026-03-16,2026-03-23,23116.099609375,22512.650390625,-0.02610514874686143,0.001,-0.02710514874686143,1.2788432187181427
2026-03-19,2026-03-20,2026-03-30,23110.150390625,22331.400390625,-0.03369731424664002,0.001,-0.03469731424664002,1.2344707936860946
2026-03-23,2026-03-24,2026-04-02,22878.44921875,22713.099609375,-0.0072273084505871665,0.001,-0.008227308450587167,1.2243144216931978
2026-03-27,2026-03-30,2026-04-08,22549.650390625,23997.349609375,0.06420051724402254,0.001,0.06320051724402254,1.3016917264135242
2026-03-30,2026-04-01,2026-04-09,22899.0,23775.099609375,0.03825929557513419,0.001,0.03725929557513419,1.3501918431956725
2026-07-08,2026-07-09,2026-07-16,23928.94921875,24072.75,0.006009490008751506,0.001,0.005009490008751506,1.3569556157440592
